                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1081,                  0.995,                0.99994,                 2.4501,              0.0032565,              0.0032565,              0.0032565
                      2,                 0.1969,                0.99759,                      1,                 2.4318,               0.005869,               0.005869,               0.005869
                      3,                0.15192,                0.99862,                0.99994,                 2.4293,              0.0078369,              0.0078369,              0.0078369
                      4,                0.12991,                0.99966,                      1,                  2.427,              0.0070311,              0.0070311,              0.0070311
                      5,                0.09278,                0.99989,                      1,                 2.4262,              0.0060414,              0.0060414,              0.0060414
                      6,                  0.078,                0.99989,                      1,                  2.426,              0.0050518,              0.0050518,              0.0050518
                      7,                0.06314,                      1,                      1,                 2.4259,              0.0040622,              0.0040622,              0.0040622
                      8,                 0.0508,                0.99994,                      1,                 2.4259,              0.0030725,              0.0030725,              0.0030725
                      9,                0.04718,                0.99994,                      1,                 2.4259,              0.0020829,              0.0020829,              0.0020829
                     10,                0.04105,                0.99994,                      1,                 2.4259,              0.0010932,              0.0010932,              0.0010932
