                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2119,                0.99293,                0.99994,                 2.4591,              0.0032101,              0.0032101,              0.0032101
                      2,                0.23707,                0.99695,                      1,                 2.4335,              0.0057843,              0.0057843,              0.0057843
                      3,                0.17161,                0.99914,                      1,                 2.4286,              0.0077219,              0.0077219,              0.0077219
                      4,                0.13599,                 0.9996,                      1,                 2.4273,              0.0070257,              0.0070257,              0.0070257
                      5,                0.10816,                0.99948,                      1,                 2.4268,              0.0060343,              0.0060343,              0.0060343
                      6,                0.09331,                0.99977,                      1,                 2.4263,              0.0050429,              0.0050429,              0.0050429
                      7,                0.08082,                0.99977,                      1,                 2.4263,              0.0040515,              0.0040515,              0.0040515
                      8,                0.07254,                0.99983,                      1,                 2.4261,              0.0030601,              0.0030601,              0.0030601
                      9,                0.06404,                0.99989,                      1,                  2.426,              0.0020686,              0.0020686,              0.0020686
                     10,                0.05958,                0.99989,                      1,                  2.426,              0.0010772,              0.0010772,              0.0010772
