                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1625,                0.99517,                0.99994,                 2.4506,              0.0033326,              0.0033326,              0.0033326
                      2,                0.20887,                0.99609,                0.99994,                 2.4343,              0.0065339,              0.0065339,              0.0065339
                      3,                0.19241,                0.99793,                      1,                 2.4307,              0.0096033,              0.0096033,              0.0096033
                      4,                0.17995,                0.99839,                      1,                 2.4282,               0.009406,               0.009406,               0.009406
                      5,                0.13909,                0.99977,                      1,                 2.4268,               0.009208,               0.009208,               0.009208
                      6,                0.11807,                0.99971,                      1,                 2.4264,                0.00901,                0.00901,                0.00901
                      7,                0.10776,                0.99983,                      1,                 2.4261,               0.008812,               0.008812,               0.008812
                      8,                0.10319,                0.99994,                      1,                 2.4261,               0.008614,               0.008614,               0.008614
                      9,                 0.1021,                0.99989,                      1,                 2.4261,               0.008416,               0.008416,               0.008416
                     10,                0.09996,                0.99983,                      1,                 2.4261,               0.008218,               0.008218,               0.008218
                     11,                0.09644,                0.99983,                      1,                  2.426,                0.00802,                0.00802,                0.00802
                     12,                0.09501,                0.99989,                      1,                  2.426,               0.007822,               0.007822,               0.007822
                     13,                0.09109,                0.99989,                      1,                 2.4259,               0.007624,               0.007624,               0.007624
