                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2967,                0.99247,                0.99994,                 2.4572,               0.003785,               0.003785,               0.003785
                      2,                 0.2277,                0.99707,                      1,                 2.4341,              0.0068219,              0.0068219,              0.0068219
                      3,                0.35428,                0.98839,                0.99977,                  2.448,              0.0080214,              0.0080214,              0.0080214
                      4,                0.27231,                0.99546,                0.99989,                 2.4345,              0.0070321,              0.0070321,              0.0070321
                      5,                0.18253,                0.99914,                      1,                 2.4285,              0.0060428,              0.0060428,              0.0060428
                      6,                0.15125,                0.99966,                0.99989,                 2.4269,              0.0050535,              0.0050535,              0.0050535
                      7,                0.12721,                0.99971,                0.99994,                 2.4266,              0.0040642,              0.0040642,              0.0040642
                      8,                0.09777,                0.99983,                      1,                 2.4262,              0.0030749,              0.0030749,              0.0030749
                      9,                 0.0767,                0.99977,                      1,                 2.4261,              0.0020856,              0.0020856,              0.0020856
                     10,                0.05755,                0.99989,                      1,                  2.426,              0.0010963,              0.0010963,              0.0010963
