                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.8198,                0.99103,                0.99989,                 2.4443,              0.0049482,              0.0049482,              0.0049482
                      2,                 0.2937,                0.98724,                0.99989,                 2.4464,              0.0089147,              0.0089147,              0.0089147
                      3,                0.26522,                0.99506,                      1,                  2.435,              0.0080138,              0.0080138,              0.0080138
                      4,                0.17862,                0.99833,                      1,                 2.4291,              0.0070208,              0.0070208,              0.0070208
                      5,                 0.1373,                0.99925,                0.99994,                 2.4273,              0.0060277,              0.0060277,              0.0060277
                      6,                0.12074,                0.99966,                      1,                 2.4266,              0.0050346,              0.0050346,              0.0050346
                      7,                0.09743,                0.99971,                      1,                 2.4263,              0.0040415,              0.0040415,              0.0040415
                      8,                0.07984,                0.99971,                      1,                 2.4262,              0.0030484,              0.0030484,              0.0030484
                      9,                0.06404,                0.99989,                      1,                 2.4261,              0.0020554,              0.0020554,              0.0020554
                     10,                0.05083,                      1,                      1,                 2.4259,              0.0010623,              0.0010623,              0.0010623
