                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.153,                0.99511,                      1,                 2.4486,              0.0033326,              0.0033326,              0.0033326
                      2,                0.20581,                0.99856,                      1,                 2.4317,              0.0065999,              0.0065999,              0.0065999
                      3,                0.19188,                0.99862,                0.99989,                 2.4302,              0.0098012,              0.0098012,              0.0098012
                      4,                0.18501,                0.99902,                      1,                 2.4285,               0.009703,               0.009703,               0.009703
                      5,                0.14302,                0.99943,                      1,                 2.4271,               0.009604,               0.009604,               0.009604
                      6,                0.12703,                0.99943,                      1,                 2.4272,               0.009505,               0.009505,               0.009505
                      7,                0.11618,                 0.9996,                      1,                 2.4264,               0.009406,               0.009406,               0.009406
                      8,                0.11307,                0.99983,                      1,                 2.4262,               0.009307,               0.009307,               0.009307
                      9,                0.10655,                0.99983,                      1,                 2.4261,               0.009208,               0.009208,               0.009208
                     10,                0.10389,                0.99989,                      1,                  2.426,               0.009109,               0.009109,               0.009109
                     11,                0.10096,                0.99983,                      1,                 2.4261,                0.00901,                0.00901,                0.00901
                     12,                0.10458,                0.99989,                      1,                  2.426,               0.008911,               0.008911,               0.008911
                     13,                0.10435,                0.99983,                      1,                  2.426,               0.008812,               0.008812,               0.008812
                     14,                0.09553,                0.99983,                      1,                  2.426,               0.008713,               0.008713,               0.008713
                     15,                0.10121,                0.99983,                      1,                  2.426,               0.008614,               0.008614,               0.008614
                     16,                0.09845,                0.99983,                      1,                 2.4259,               0.008515,               0.008515,               0.008515
                     17,                0.09807,                0.99983,                      1,                 2.4259,               0.008416,               0.008416,               0.008416
