                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1026,                0.99575,                      1,                 2.4486,              0.0033327,              0.0033327,              0.0033327
                      2,                0.19349,                0.99897,                      1,                 2.4297,               0.006534,               0.006534,               0.006534
                      3,                 0.1831,                0.99908,                      1,                 2.4286,              0.0096033,              0.0096033,              0.0096033
                      4,                0.17582,                0.99977,                      1,                 2.4265,               0.009406,               0.009406,               0.009406
                      5,                0.13482,                0.99977,                      1,                 2.4266,               0.009208,               0.009208,               0.009208
                      6,                0.11506,                0.99989,                      1,                 2.4262,                0.00901,                0.00901,                0.00901
                      7,                 0.1081,                      1,                      1,                  2.426,               0.008812,               0.008812,               0.008812
                      8,                 0.1007,                      1,                      1,                 2.4258,               0.008614,               0.008614,               0.008614
                      9,                0.10013,                      1,                      1,                 2.4258,               0.008416,               0.008416,               0.008416
                     10,                0.10016,                      1,                      1,                 2.4258,               0.008218,               0.008218,               0.008218
                     11,                0.09443,                      1,                      1,                 2.4258,                0.00802,                0.00802,                0.00802
                     12,                0.08892,                      1,                      1,                 2.4258,               0.007822,               0.007822,               0.007822
                     13,                0.09031,                      1,                      1,                 2.4258,               0.007624,               0.007624,               0.007624
                     14,                 0.0882,                      1,                      1,                 2.4258,               0.007426,               0.007426,               0.007426
                     15,                0.08274,                      1,                      1,                 2.4258,               0.007228,               0.007228,               0.007228
                     16,                0.08628,                      1,                      1,                 2.4258,                0.00703,                0.00703,                0.00703
