                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.71282,                0.99575,                      1,                 2.4402,              0.0037363,              0.0037363,              0.0037363
                      2,                0.16817,                0.99885,                      1,                 2.4303,              0.0067317,              0.0067317,              0.0067317
                      3,                0.12698,                 0.9996,                      1,                 2.4273,              0.0080152,              0.0080152,              0.0080152
                      4,                0.09713,                0.99977,                      1,                 2.4267,              0.0070229,              0.0070229,              0.0070229
                      5,                0.07707,                0.99983,                      1,                 2.4263,              0.0060305,              0.0060305,              0.0060305
                      6,                0.06866,                      1,                      1,                  2.426,              0.0050381,              0.0050381,              0.0050381
                      7,                0.05792,                      1,                      1,                  2.426,              0.0040457,              0.0040457,              0.0040457
                      8,                0.05298,                0.99989,                      1,                  2.426,              0.0030533,              0.0030533,              0.0030533
                      9,                0.04594,                0.99994,                      1,                 2.4259,               0.002061,               0.002061,               0.002061
                     10,                0.04155,                      1,                      1,                 2.4259,              0.0010686,              0.0010686,              0.0010686
