                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.161,                0.99385,                      1,                 2.4506,              0.0033326,              0.0033326,              0.0033326
                      2,                0.20707,                0.99747,                      1,                  2.433,              0.0065339,              0.0065339,              0.0065339
                      3,                0.19206,                0.99724,                      1,                 2.4313,              0.0096033,              0.0096033,              0.0096033
                      4,                 0.1846,                0.99943,                      1,                 2.4275,               0.009406,               0.009406,               0.009406
                      5,                0.13391,                0.99977,                      1,                 2.4265,               0.009208,               0.009208,               0.009208
                      6,                 0.1219,                0.99983,                      1,                 2.4261,                0.00901,                0.00901,                0.00901
                      7,                0.11029,                0.99989,                      1,                 2.4261,               0.008812,               0.008812,               0.008812
                      8,                0.10643,                      1,                      1,                 2.4259,               0.008614,               0.008614,               0.008614
                      9,                0.10168,                0.99994,                      1,                 2.4259,               0.008416,               0.008416,               0.008416
                     10,                0.09729,                0.99989,                      1,                  2.426,               0.008218,               0.008218,               0.008218
                     11,                0.09474,                0.99994,                      1,                 2.4259,                0.00802,                0.00802,                0.00802
                     12,                0.09252,                0.99994,                      1,                 2.4259,               0.007822,               0.007822,               0.007822
                     13,                0.09344,                0.99994,                      1,                 2.4259,               0.007624,               0.007624,               0.007624
