                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.77307,                0.99523,                      1,                 2.4404,              0.0032217,              0.0032217,              0.0032217
                      2,                0.17318,                0.99695,                      1,                 2.4307,              0.0058067,              0.0058067,              0.0058067
                      3,                0.15534,                0.99908,                      1,                 2.4283,              0.0077541,              0.0077541,              0.0077541
                      4,                0.12738,                0.99966,                      1,                 2.4268,              0.0070323,              0.0070323,              0.0070323
                      5,                0.09053,                0.99989,                      1,                 2.4262,               0.006043,               0.006043,               0.006043
                      6,                 0.0717,                      1,                      1,                  2.426,              0.0050538,              0.0050538,              0.0050538
                      7,                0.05894,                      1,                      1,                  2.426,              0.0040646,              0.0040646,              0.0040646
                      8,                0.04721,                0.99989,                      1,                 2.4259,              0.0030753,              0.0030753,              0.0030753
                      9,                0.03944,                0.99994,                      1,                 2.4259,              0.0020861,              0.0020861,              0.0020861
                     10,                0.03428,                      1,                      1,                 2.4259,              0.0010968,              0.0010968,              0.0010968
