                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.88757,                  0.995,                0.99994,                 2.4422,              0.0035441,              0.0035441,              0.0035441
                      2,                0.19352,                0.99736,                      1,                 2.4333,              0.0070189,              0.0070189,              0.0070189
                      3,                 0.1535,                0.99925,                      1,                 2.4278,               0.009802,               0.009802,               0.009802
                      4,                0.13409,                0.99971,                      1,                  2.427,               0.009703,               0.009703,               0.009703
                      5,                0.10717,                0.99966,                      1,                 2.4269,              0.0096039,              0.0096039,              0.0096039
                      6,                0.09965,                0.99994,                      1,                 2.4263,              0.0095049,              0.0095049,              0.0095049
                      7,                0.09058,                0.99989,                      1,                 2.4261,              0.0094059,              0.0094059,              0.0094059
                      8,                0.08801,                0.99989,                      1,                  2.426,              0.0093069,              0.0093069,              0.0093069
                      9,                0.08092,                0.99994,                      1,                 2.4259,              0.0092079,              0.0092079,              0.0092079
                     10,                0.07961,                0.99994,                      1,                 2.4259,              0.0091089,              0.0091089,              0.0091089
                     11,                0.07559,                      1,                      1,                 2.4259,              0.0090098,              0.0090098,              0.0090098
                     12,                0.07367,                0.99994,                      1,                 2.4259,              0.0089108,              0.0089108,              0.0089108
                     13,                0.07397,                0.99994,                      1,                 2.4259,              0.0088118,              0.0088118,              0.0088118
                     14,                0.06804,                0.99994,                      1,                 2.4259,              0.0087128,              0.0087128,              0.0087128
                     15,                0.07001,                0.99994,                      1,                 2.4259,              0.0086138,              0.0086138,              0.0086138
                     16,                0.06858,                0.99994,                      1,                 2.4259,              0.0085148,              0.0085148,              0.0085148
