                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0028,                0.99379,                0.99989,                 2.4492,              0.0035033,              0.0035033,              0.0035033
                      2,                0.18828,                0.99805,                      1,                 2.4306,               0.006314,               0.006314,               0.006314
                      3,                0.19702,                0.99626,                      1,                 2.4348,              0.0080211,              0.0080211,              0.0080211
                      4,                0.15982,                0.99948,                      1,                  2.428,              0.0070316,              0.0070316,              0.0070316
                      5,                0.11249,                 0.9996,                      1,                 2.4265,              0.0060421,              0.0060421,              0.0060421
                      6,                0.08916,                0.99994,                      1,                 2.4261,              0.0050526,              0.0050526,              0.0050526
                      7,                0.07074,                      1,                      1,                 2.4259,              0.0040632,              0.0040632,              0.0040632
                      8,                0.05658,                0.99994,                      1,                  2.426,              0.0030737,              0.0030737,              0.0030737
                      9,                0.04687,                      1,                      1,                 2.4259,              0.0020842,              0.0020842,              0.0020842
                     10,                0.03754,                      1,                      1,                 2.4258,              0.0010948,              0.0010948,              0.0010948
