                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.71757,                 0.9942,                0.99989,                 2.4403,              0.0033229,              0.0033229,              0.0033229
                      2,                0.17443,                0.99701,                      1,                 2.4316,              0.0059861,              0.0059861,              0.0059861
                      3,                0.15133,                0.99856,                      1,                 2.4288,              0.0079888,              0.0079888,              0.0079888
                      4,                0.12501,                0.99937,                      1,                 2.4272,              0.0070191,              0.0070191,              0.0070191
                      5,                0.09117,                0.99983,                      1,                 2.4264,              0.0060254,              0.0060254,              0.0060254
                      6,                0.07383,                0.99994,                      1,                 2.4263,              0.0050318,              0.0050318,              0.0050318
                      7,                0.06301,                0.99989,                      1,                  2.426,              0.0040382,              0.0040382,              0.0040382
                      8,                0.05101,                      1,                      1,                 2.4261,              0.0030445,              0.0030445,              0.0030445
                      9,                 0.0429,                      1,                      1,                  2.426,              0.0020509,              0.0020509,              0.0020509
                     10,                0.03527,                      1,                      1,                 2.4259,              0.0010572,              0.0010572,              0.0010572
