                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.71226,                0.99167,                      1,                 2.4438,              0.0034091,              0.0034091,              0.0034091
                      2,                  0.179,                0.99833,                      1,                 2.4302,              0.0061414,              0.0061414,              0.0061414
                      3,                0.15214,                0.99845,                      1,                 2.4308,              0.0080125,              0.0080125,              0.0080125
                      4,                0.11615,                0.99937,                      1,                 2.4273,              0.0070187,              0.0070187,              0.0070187
                      5,                0.09295,                0.99966,                      1,                 2.4264,               0.006025,               0.006025,               0.006025
                      6,                0.07368,                0.99983,                      1,                 2.4262,              0.0050312,              0.0050312,              0.0050312
                      7,                0.05937,                0.99989,                      1,                  2.426,              0.0040374,              0.0040374,              0.0040374
                      8,                0.05156,                      1,                      1,                 2.4259,              0.0030437,              0.0030437,              0.0030437
                      9,                 0.0424,                      1,                      1,                 2.4259,              0.0020499,              0.0020499,              0.0020499
                     10,                0.03631,                0.99994,                      1,                 2.4259,              0.0010562,              0.0010562,              0.0010562
