                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.86317,                0.99523,                0.99989,                 2.4407,              0.0034287,              0.0034287,              0.0034287
                      2,                0.19178,                 0.9969,                      1,                 2.4314,              0.0061798,              0.0061798,              0.0061798
                      3,                0.16658,                0.99908,                      1,                  2.428,              0.0080215,              0.0080215,              0.0080215
                      4,                0.12938,                0.99966,                      1,                 2.4267,              0.0070323,              0.0070323,              0.0070323
                      5,                 0.1036,                0.99983,                      1,                 2.4262,               0.006043,               0.006043,               0.006043
                      6,                0.07928,                0.99977,                      1,                 2.4261,              0.0050538,              0.0050538,              0.0050538
                      7,                 0.0679,                0.99983,                      1,                  2.426,              0.0040646,              0.0040646,              0.0040646
                      8,                0.05742,                0.99989,                      1,                 2.4259,              0.0030753,              0.0030753,              0.0030753
                      9,                0.04845,                      1,                      1,                 2.4259,              0.0020861,              0.0020861,              0.0020861
                     10,                0.04391,                0.99994,                      1,                 2.4259,              0.0010968,              0.0010968,              0.0010968
