                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.73555,                0.99374,                0.99983,                 2.4434,               0.003442,               0.003442,               0.003442
                      2,                0.21877,                0.99356,                0.99994,                 2.4371,              0.0062059,              0.0062059,              0.0062059
                      3,                 0.2284,                0.99431,                      1,                 2.4368,              0.0080277,              0.0080277,              0.0080277
                      4,                0.18677,                0.99856,                      1,                 2.4296,              0.0070416,              0.0070416,              0.0070416
                      5,                0.13425,                0.99925,                      1,                 2.4272,              0.0060555,              0.0060555,              0.0060555
                      6,                 0.1069,                0.99966,                      1,                 2.4266,              0.0050694,              0.0050694,              0.0050694
                      7,                0.08615,                0.99989,                      1,                 2.4262,              0.0040832,              0.0040832,              0.0040832
                      8,                0.06925,                0.99989,                      1,                  2.426,              0.0030971,              0.0030971,              0.0030971
                      9,                0.05637,                0.99989,                      1,                  2.426,               0.002111,               0.002111,               0.002111
                     10,                0.04572,                0.99989,                      1,                 2.4259,              0.0011248,              0.0011248,              0.0011248
