                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1601,                0.99489,                      1,                 2.4491,              0.0033326,              0.0033326,              0.0033326
                      2,                0.20377,                0.99868,                      1,                 2.4315,              0.0065999,              0.0065999,              0.0065999
                      3,                0.18764,                0.99747,                      1,                 2.4318,              0.0098012,              0.0098012,              0.0098012
                      4,                0.18911,                0.99908,                      1,                 2.4278,               0.009703,               0.009703,               0.009703
                      5,                0.14016,                0.99977,                      1,                 2.4267,               0.009604,               0.009604,               0.009604
                      6,                0.12769,                0.99977,                      1,                 2.4265,               0.009505,               0.009505,               0.009505
                      7,                0.11538,                0.99989,                      1,                 2.4261,               0.009406,               0.009406,               0.009406
                      8,                0.10881,                0.99989,                      1,                 2.4261,               0.009307,               0.009307,               0.009307
                      9,                 0.1049,                0.99989,                      1,                  2.426,               0.009208,               0.009208,               0.009208
                     10,                0.10788,                0.99989,                      1,                  2.426,               0.009109,               0.009109,               0.009109
                     11,                0.10177,                0.99989,                      1,                  2.426,                0.00901,                0.00901,                0.00901
                     12,                0.10238,                0.99994,                      1,                 2.4259,               0.008911,               0.008911,               0.008911
                     13,                0.10296,                0.99989,                      1,                 2.4259,               0.008812,               0.008812,               0.008812
                     14,                0.09812,                0.99989,                      1,                 2.4259,               0.008713,               0.008713,               0.008713
                     15,                0.09931,                0.99989,                      1,                 2.4259,               0.008614,               0.008614,               0.008614
                     16,                0.09786,                0.99989,                      1,                 2.4259,               0.008515,               0.008515,               0.008515
                     17,                0.09581,                0.99989,                      1,                 2.4259,               0.008416,               0.008416,               0.008416
